s,d
http://www.wikidata.org/entity/Q529150,1989-05-04T00:00:00Z
http://www.wikidata.org/entity/Q4715213,1989-05-04T00:00:00Z
http://www.wikidata.org/entity/Q6873119,1989-05-04T00:00:00Z
http://www.wikidata.org/entity/Q7606479,1989-05-04T00:00:00Z
http://www.wikidata.org/entity/Q4705123,1989-05-03T00:00:00Z
http://www.wikidata.org/entity/Q6001541,1989-05-03T00:00:00Z
http://www.wikidata.org/entity/Q1138416,1989-05-02T00:00:00Z
http://www.wikidata.org/entity/Q2153610,1989-05-02T00:00:00Z
http://www.wikidata.org/entity/Q6125493,1989-05-02T00:00:00Z
http://www.wikidata.org/entity/Q7158730,1989-05-02T00:00:00Z
http://www.wikidata.org/entity/Q7178579,1989-05-02T00:00:00Z
http://www.wikidata.org/entity/Q52251,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q67858,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q438168,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q688500,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q977142,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q1401540,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q1699597,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q2899829,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q6776105,1989-05-01T00:00:00Z
http://www.wikidata.org/entity/Q555985,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q1960216,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q1989578,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q2069176,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q5236392,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q6136359,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q7381028,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q7459063,1989-04-30T00:00:00Z
http://www.wikidata.org/entity/Q314227,1989-04-29T00:00:00Z
http://www.wikidata.org/entity/Q2470447,1989-04-29T00:00:00Z
http://www.wikidata.org/entity/Q3846107,1989-04-29T00:00:00Z
http://www.wikidata.org/entity/Q5229190,1989-04-29T00:00:00Z
http://www.wikidata.org/entity/Q7435898,1989-04-29T00:00:00Z
http://www.wikidata.org/entity/Q13455177,1989-04-29T00:00:00Z
http://www.wikidata.org/entity/Q152791,1989-04-28T00:00:00Z
http://www.wikidata.org/entity/Q3858836,1989-04-28T00:00:00Z
http://www.wikidata.org/entity/Q6409458,1989-04-28T00:00:00Z
http://www.wikidata.org/entity/Q6739973,1989-04-28T00:00:00Z
http://www.wikidata.org/entity/Q6755660,1989-04-28T00:00:00Z
http://www.wikidata.org/entity/Q7035303,1989-04-28T00:00:00Z
http://www.wikidata.org/entity/Q165697,1989-04-27T00:00:00Z
http://www.wikidata.org/entity/Q2918574,1989-04-27T00:00:00Z
http://www.wikidata.org/entity/Q6167838,1989-04-27T00:00:00Z
http://www.wikidata.org/entity/Q7983946,1989-04-27T00:00:00Z
http://www.wikidata.org/entity/Q4323337,1989-04-26T00:00:00Z
http://www.wikidata.org/entity/Q236078,1989-04-25T00:00:00Z
http://www.wikidata.org/entity/Q454210,1989-04-25T00:00:00Z
http://www.wikidata.org/entity/Q1699998,1989-04-25T00:00:00Z
http://www.wikidata.org/entity/Q2898896,1989-04-25T00:00:00Z
http://www.wikidata.org/entity/Q3810181,1989-04-25T00:00:00Z
http://www.wikidata.org/entity/Q5212360,1989-04-25T00:00:00Z
http://www.wikidata.org/entity/Q377652,1989-04-24T00:00:00Z
http://www.wikidata.org/entity/Q1115409,1989-04-23T00:00:00Z
http://www.wikidata.org/entity/Q4403885,1989-04-23T00:00:00Z
http://www.wikidata.org/entity/Q4506205,1989-04-23T00:00:00Z
http://www.wikidata.org/entity/Q4662125,1989-04-23T00:00:00Z
http://www.wikidata.org/entity/Q7454530,1989-04-23T00:00:00Z
http://www.wikidata.org/entity/Q128719,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q284784,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q1982216,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q2871236,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q5277145,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q7267009,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q15813760,1989-04-22T00:00:00Z
http://www.wikidata.org/entity/Q2112488,1989-04-21T00:00:00Z
http://www.wikidata.org/entity/Q3185999,1989-04-21T00:00:00Z
http://www.wikidata.org/entity/Q4759669,1989-04-21T00:00:00Z
http://www.wikidata.org/entity/Q2093923,1989-04-20T00:00:00Z
http://www.wikidata.org/entity/Q5252644,1989-04-20T00:00:00Z
http://www.wikidata.org/entity/Q6836043,1989-04-20T00:00:00Z
http://www.wikidata.org/entity/Q7267011,1989-04-20T00:00:00Z
http://www.wikidata.org/entity/Q313575,1989-04-19T00:00:00Z
http://www.wikidata.org/entity/Q717344,1989-04-18T00:00:00Z
http://www.wikidata.org/entity/Q2707966,1989-04-18T00:00:00Z
http://www.wikidata.org/entity/Q3237427,1989-04-18T00:00:00Z
http://www.wikidata.org/entity/Q3572939,1989-04-18T00:00:00Z
http://www.wikidata.org/entity/Q5937146,1989-04-18T00:00:00Z
http://www.wikidata.org/entity/Q7817474,1989-04-18T00:00:00Z
http://www.wikidata.org/entity/Q115604,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q512569,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q797945,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q5259988,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q7800057,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q20203167,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q20740615,1989-04-17T00:00:00Z
http://www.wikidata.org/entity/Q3860092,1989-04-16T00:00:00Z
http://www.wikidata.org/entity/Q5223816,1989-04-16T00:00:00Z
http://www.wikidata.org/entity/Q7320505,1989-04-16T00:00:00Z
http://www.wikidata.org/entity/Q465362,1989-04-15T00:00:00Z
http://www.wikidata.org/entity/Q647832,1989-04-15T00:00:00Z
http://www.wikidata.org/entity/Q4888957,1989-04-15T00:00:00Z
http://www.wikidata.org/entity/Q6757949,1989-04-15T00:00:00Z
http://www.wikidata.org/entity/Q3194403,1989-04-14T00:00:00Z
http://www.wikidata.org/entity/Q7023000,1989-04-14T00:00:00Z
http://www.wikidata.org/entity/Q16229541,1989-04-14T00:00:00Z
http://www.wikidata.org/entity/Q16232979,1989-04-14T00:00:00Z
http://www.wikidata.org/entity/Q17138262,1989-04-14T00:00:00Z
http://www.wikidata.org/entity/Q713304,1989-04-13T00:00:00Z
http://www.wikidata.org/entity/Q61812,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q553615,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q557694,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q914127,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q2743442,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q3374063,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q6381857,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q15984417,1989-04-12T00:00:00Z
http://www.wikidata.org/entity/Q2606202,1989-04-11T00:00:00Z
http://www.wikidata.org/entity/Q3817646,1989-04-11T00:00:00Z
http://www.wikidata.org/entity/Q18684870,1989-04-11T00:00:00Z
http://www.wikidata.org/entity/Q265383,1989-04-10T00:00:00Z
http://www.wikidata.org/entity/Q3179259,1989-04-10T00:00:00Z
http://www.wikidata.org/entity/Q3180169,1989-04-10T00:00:00Z
http://www.wikidata.org/entity/Q3809941,1989-04-10T00:00:00Z
http://www.wikidata.org/entity/Q6538812,1989-04-10T00:00:00Z
http://www.wikidata.org/entity/Q7332289,1989-04-10T00:00:00Z
http://www.wikidata.org/entity/Q1279869,1989-04-09T00:00:00Z
http://www.wikidata.org/entity/Q4769418,1989-04-09T00:00:00Z
http://www.wikidata.org/entity/Q5442417,1989-04-09T00:00:00Z
http://www.wikidata.org/entity/Q7558550,1989-04-09T00:00:00Z
http://www.wikidata.org/entity/Q371860,1989-04-08T00:00:00Z
http://www.wikidata.org/entity/Q1153557,1989-04-08T00:00:00Z
http://www.wikidata.org/entity/Q4718706,1989-04-08T00:00:00Z
http://www.wikidata.org/entity/Q4755635,1989-04-08T00:00:00Z
http://www.wikidata.org/entity/Q5360614,1989-04-08T00:00:00Z
http://www.wikidata.org/entity/Q6425973,1989-04-08T00:00:00Z
http://www.wikidata.org/entity/Q287553,1989-04-07T00:00:00Z
http://www.wikidata.org/entity/Q3917235,1989-04-07T00:00:00Z
http://www.wikidata.org/entity/Q16227813,1989-04-07T00:00:00Z
http://www.wikidata.org/entity/Q530043,1989-04-06T00:00:00Z
http://www.wikidata.org/entity/Q910675,1989-04-06T00:00:00Z
http://www.wikidata.org/entity/Q1972762,1989-04-06T00:00:00Z
http://www.wikidata.org/entity/Q4322848,1989-04-06T00:00:00Z
http://www.wikidata.org/entity/Q6770019,1989-04-06T00:00:00Z
http://www.wikidata.org/entity/Q7820621,1989-04-06T00:00:00Z
http://www.wikidata.org/entity/Q1824222,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q5285285,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q5518243,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q6740132,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q10345662,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q13217306,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q24006572,1989-04-05T00:00:00Z
http://www.wikidata.org/entity/Q182189,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q286602,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q512255,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q554555,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q2071967,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q2308061,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q10520317,1989-04-04T00:00:00Z
http://www.wikidata.org/entity/Q4740237,1989-04-03T00:00:00Z
http://www.wikidata.org/entity/Q5575752,1989-04-03T00:00:00Z
http://www.wikidata.org/entity/Q6140362,1989-04-03T00:00:00Z
http://www.wikidata.org/entity/Q1338168,1989-04-02T00:00:00Z
http://www.wikidata.org/entity/Q3808010,1989-04-02T00:00:00Z
http://www.wikidata.org/entity/Q3950906,1989-04-02T00:00:00Z
http://www.wikidata.org/entity/Q4720369,1989-04-02T00:00:00Z
http://www.wikidata.org/entity/Q5316742,1989-04-02T00:00:00Z
http://www.wikidata.org/entity/Q5585678,1989-04-02T00:00:00Z
http://www.wikidata.org/entity/Q1522911,1989-04-01T00:00:00Z
http://www.wikidata.org/entity/Q4777422,1989-04-01T00:00:00Z
http://www.wikidata.org/entity/Q7035688,1989-04-01T00:00:00Z
http://www.wikidata.org/entity/Q7406694,1989-04-01T00:00:00Z
http://www.wikidata.org/entity/Q1891366,1989-03-31T00:00:00Z
http://www.wikidata.org/entity/Q3506741,1989-03-31T00:00:00Z
http://www.wikidata.org/entity/Q5087169,1989-03-31T00:00:00Z
http://www.wikidata.org/entity/Q5234124,1989-03-31T00:00:00Z
http://www.wikidata.org/entity/Q6989757,1989-03-31T00:00:00Z
http://www.wikidata.org/entity/Q8029154,1989-03-31T00:00:00Z
http://www.wikidata.org/entity/Q2964859,1989-03-30T00:00:00Z
http://www.wikidata.org/entity/Q4777655,1989-03-30T00:00:00Z
http://www.wikidata.org/entity/Q7416545,1989-03-30T00:00:00Z
http://www.wikidata.org/entity/Q598877,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q983936,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q1683816,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q1892005,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q2627142,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q4665864,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q4715803,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q5336306,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q6299169,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q9266681,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q11465676,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q18044779,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q22280593,1989-03-29T00:00:00Z
http://www.wikidata.org/entity/Q5515973,1989-03-28T00:00:00Z
http://www.wikidata.org/entity/Q6125774,1989-03-28T00:00:00Z
http://www.wikidata.org/entity/Q582938,1989-03-27T00:00:00Z
http://www.wikidata.org/entity/Q6555882,1989-03-27T00:00:00Z
http://www.wikidata.org/entity/Q1494329,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q3321029,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q5296325,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q6290546,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q6433461,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q6813005,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q7263187,1989-03-26T00:00:00Z
http://www.wikidata.org/entity/Q236075,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q511475,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q2146231,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q3368854,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q4760962,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q7121651,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q7293698,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q7301676,1989-03-25T00:00:00Z
http://www.wikidata.org/entity/Q2470905,1989-03-24T00:00:00Z
http://www.wikidata.org/entity/Q4415787,1989-03-24T00:00:00Z
http://www.wikidata.org/entity/Q6764857,1989-03-24T00:00:00Z
http://www.wikidata.org/entity/Q7089767,1989-03-24T00:00:00Z
http://www.wikidata.org/entity/Q53372,1989-03-23T00:00:00Z
http://www.wikidata.org/entity/Q788464,1989-03-23T00:00:00Z
http://www.wikidata.org/entity/Q18217917,1989-03-23T00:00:00Z
http://www.wikidata.org/entity/Q1517601,1989-03-22T00:00:00Z
http://www.wikidata.org/entity/Q2362902,1989-03-22T00:00:00Z
http://www.wikidata.org/entity/Q5140724,1989-03-22T00:00:00Z
http://www.wikidata.org/entity/Q1559257,1989-03-21T00:00:00Z
http://www.wikidata.org/entity/Q1754991,1989-03-21T00:00:00Z
http://www.wikidata.org/entity/Q2665333,1989-03-21T00:00:00Z
http://www.wikidata.org/entity/Q2683806,1989-03-21T00:00:00Z
http://www.wikidata.org/entity/Q2927143,1989-03-21T00:00:00Z
http://www.wikidata.org/entity/Q7786624,1989-03-21T00:00:00Z
http://www.wikidata.org/entity/Q590791,1989-03-20T00:00:00Z
http://www.wikidata.org/entity/Q683781,1989-03-20T00:00:00Z
http://www.wikidata.org/entity/Q6169014,1989-03-20T00:00:00Z
http://www.wikidata.org/entity/Q6552697,1989-03-20T00:00:00Z
http://www.wikidata.org/entity/Q324003,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q367934,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q1452966,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q2463459,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q3106836,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q4980722,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q6940062,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q256924,1989-03-18T00:00:00Z
http://www.wikidata.org/entity/Q338352,1989-03-18T00:00:00Z
http://www.wikidata.org/entity/Q981110,1989-03-18T00:00:00Z
http://www.wikidata.org/entity/Q2689305,1989-03-18T00:00:00Z
http://www.wikidata.org/entity/Q1502064,1989-03-17T00:00:00Z
http://www.wikidata.org/entity/Q4753695,1989-03-17T00:00:00Z
http://www.wikidata.org/entity/Q6298300,1989-03-17T00:00:00Z
http://www.wikidata.org/entity/Q6310717,1989-03-17T00:00:00Z
http://www.wikidata.org/entity/Q7192996,1989-03-17T00:00:00Z
http://www.wikidata.org/entity/Q10543832,1989-03-17T00:00:00Z
http://www.wikidata.org/entity/Q1093247,1989-03-16T00:00:00Z
http://www.wikidata.org/entity/Q5930049,1989-03-16T00:00:00Z
http://www.wikidata.org/entity/Q7171696,1989-03-16T00:00:00Z
http://www.wikidata.org/entity/Q16232861,1989-03-16T00:00:00Z
http://www.wikidata.org/entity/Q546066,1989-03-15T00:00:00Z
http://www.wikidata.org/entity/Q703772,1989-03-15T00:00:00Z
http://www.wikidata.org/entity/Q2724855,1989-03-15T00:00:00Z
http://www.wikidata.org/entity/Q7116971,1989-03-15T00:00:00Z
http://www.wikidata.org/entity/Q350581,1989-03-14T00:00:00Z
http://www.wikidata.org/entity/Q1616052,1989-03-14T00:00:00Z
http://www.wikidata.org/entity/Q5388923,1989-03-14T00:00:00Z
http://www.wikidata.org/entity/Q6701611,1989-03-14T00:00:00Z
http://www.wikidata.org/entity/Q7273731,1989-03-14T00:00:00Z
http://www.wikidata.org/entity/Q329778,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q1886865,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q2061969,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q3386444,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q4348999,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q6141147,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q6372480,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q10524462,1989-03-13T00:00:00Z
http://www.wikidata.org/entity/Q458273,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q707776,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q1356743,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q5285737,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q5496051,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q5982895,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q10411200,1989-03-12T00:00:00Z
http://www.wikidata.org/entity/Q1289190,1989-03-11T00:00:00Z
http://www.wikidata.org/entity/Q1904201,1989-03-11T00:00:00Z
http://www.wikidata.org/entity/Q5547225,1989-03-11T00:00:00Z
http://www.wikidata.org/entity/Q6911923,1989-03-11T00:00:00Z
http://www.wikidata.org/entity/Q688374,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q1523030,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q2016547,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q3019386,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q5648996,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q6850928,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q7441475,1989-03-10T00:00:00Z
http://www.wikidata.org/entity/Q4790459,1989-03-09T00:00:00Z
http://www.wikidata.org/entity/Q15712806,1989-03-09T00:00:00Z
http://www.wikidata.org/entity/Q16232949,1989-03-09T00:00:00Z
http://www.wikidata.org/entity/Q138235,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q973659,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1256031,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1571580,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q5552904,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q10513435,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q22442697,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q442077,1989-03-07T00:00:00Z
http://www.wikidata.org/entity/Q2125204,1989-03-07T00:00:00Z
http://www.wikidata.org/entity/Q4759849,1989-03-07T00:00:00Z
http://www.wikidata.org/entity/Q7819801,1989-03-07T00:00:00Z
http://www.wikidata.org/entity/Q10507793,1989-03-07T00:00:00Z
http://www.wikidata.org/entity/Q22257350,1989-03-07T00:00:00Z
http://www.wikidata.org/entity/Q207352,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q436003,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q552123,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q982503,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q1740126,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q3546743,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q4333287,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q7036574,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q7413025,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q7441221,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q18719424,1989-03-06T00:00:00Z
http://www.wikidata.org/entity/Q6450875,1989-03-05T00:00:00Z
http://www.wikidata.org/entity/Q6793617,1989-03-05T00:00:00Z
http://www.wikidata.org/entity/Q9290085,1989-03-05T00:00:00Z
http://www.wikidata.org/entity/Q5340593,1989-03-04T00:00:00Z
http://www.wikidata.org/entity/Q5515673,1989-03-04T00:00:00Z
http://www.wikidata.org/entity/Q6379475,1989-03-04T00:00:00Z
http://www.wikidata.org/entity/Q7282294,1989-03-04T00:00:00Z
http://www.wikidata.org/entity/Q7810288,1989-03-04T00:00:00Z
http://www.wikidata.org/entity/Q195971,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q558874,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q2435516,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q4303014,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q5387904,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q6698242,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q6893890,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q7322894,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q7445999,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q7608045,1989-03-03T00:00:00Z
http://www.wikidata.org/entity/Q128840,1989-03-02T00:00:00Z
http://www.wikidata.org/entity/Q2030474,1989-03-02T00:00:00Z
http://www.wikidata.org/entity/Q3959113,1989-03-02T00:00:00Z
http://www.wikidata.org/entity/Q4715836,1989-03-02T00:00:00Z
http://www.wikidata.org/entity/Q1401328,1989-03-01T00:00:00Z
http://www.wikidata.org/entity/Q3480009,1989-03-01T00:00:00Z
http://www.wikidata.org/entity/Q3850831,1989-03-01T00:00:00Z
http://www.wikidata.org/entity/Q6809353,1989-03-01T00:00:00Z
http://www.wikidata.org/entity/Q7562579,1989-03-01T00:00:00Z
http://www.wikidata.org/entity/Q17708799,1989-03-01T00:00:00Z
http://www.wikidata.org/entity/Q2445101,1989-02-28T00:00:00Z
http://www.wikidata.org/entity/Q3505837,1989-02-28T00:00:00Z
http://www.wikidata.org/entity/Q5246342,1989-02-28T00:00:00Z
http://www.wikidata.org/entity/Q5563617,1989-02-28T00:00:00Z
http://www.wikidata.org/entity/Q6509701,1989-02-28T00:00:00Z
